date,img,color
2014-12-04 02:07:09,7955,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2014-12-04 02:07:09,8648,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2014-12-04 02:07:09,9044,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2014-12-04 02:07:09,133,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2014-12-04 02:07:09,8945,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2014-12-04 02:07:09,8054,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2014-12-04 02:07:09,8450,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2014-12-04 02:07:09,8549,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2014-12-04 02:07:09,9242,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2014-12-04 02:07:09,8153,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2014-12-04 02:07:09,34,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2014-12-04 02:07:09,9341,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2015-03-10 03:05:18,1170,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2015-03-10 03:05:18,4735,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2015-03-10 03:05:18,4239,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2015-03-10 03:05:18,8992,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2015-03-10 03:05:18,6814,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2015-03-10 03:05:18,378,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2015-03-10 03:05:18,6715,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2015-03-10 03:05:18,9388,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2015-03-10 03:05:18,4636,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2015-03-10 03:05:18,2656,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2015-03-10 03:05:18,7210,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2015-03-10 03:05:18,8893,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2015-03-10 03:05:18,7111,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2015-03-10 03:05:18,1665,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2015-03-10 03:05:18,2755,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2015-03-10 03:05:18,774,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2015-03-10 03:05:18,6913,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2015-03-10 03:05:18,8200,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2015-03-10 03:05:18,4536,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2015-03-10 03:05:18,4834,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2015-03-10 03:05:18,4338,"(0.596078431372549, 0.6, 0.6039215686274509)"
2015-03-10 03:05:18,9784,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2015-03-10 03:05:18,7012,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2015-03-10 03:05:18,4437,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2015-03-10 03:05:18,2854,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2015-03-10 03:05:18,1566,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2015-03-10 03:05:18,9487,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2015-03-10 03:05:18,8299,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2015-03-10 03:05:18,6616,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2015-03-10 03:05:18,1963,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2015-03-10 03:05:18,9586,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2015-03-10 03:05:18,5527,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2015-03-10 03:05:18,6121,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2015-03-10 03:05:18,2260,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2015-03-10 03:05:18,8596,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2015-03-10 03:05:18,180,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2015-03-10 03:05:18,5428,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2015-03-10 03:05:18,5626,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2015-03-10 03:05:18,2062,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2015-03-10 03:05:18,576,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2015-03-10 03:05:18,5725,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2015-03-10 03:05:18,5923,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2015-03-10 03:05:18,8497,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2015-03-10 03:05:18,2161,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2015-03-10 03:05:18,5824,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2015-03-10 03:05:18,6022,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2015-03-10 03:05:18,9685,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2015-03-10 03:05:18,6220,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2015-03-10 03:05:18,8398,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2015-03-10 03:05:18,4933,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2015-03-10 03:05:18,8794,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2015-03-10 03:05:18,2953,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2015-03-10 03:05:18,2557,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2015-03-10 03:05:18,675,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2015-03-10 03:05:18,6517,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2015-03-10 03:05:18,5031,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2015-03-10 03:05:18,1863,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2015-03-10 03:05:18,477,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2015-03-10 03:05:18,5130,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2015-03-10 03:05:18,6418,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2015-03-10 03:05:18,2458,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2015-03-10 03:05:18,8695,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2015-03-10 03:05:18,5229,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2015-03-10 03:05:18,6319,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2015-03-10 03:05:18,2359,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2015-03-10 03:05:18,5329,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2015-03-10 03:05:18,1764,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2015-03-10 03:05:18,971,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2015-03-10 03:05:18,1071,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2015-03-10 03:05:18,7408,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2015-03-10 03:05:18,3547,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2015-03-10 03:05:18,4041,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2015-03-10 03:05:18,1467,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2015-03-10 03:05:18,9190,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2015-03-10 03:05:18,9883,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2015-03-10 03:05:18,3942,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2015-03-10 03:05:18,3646,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2015-03-10 03:05:18,7705,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2015-03-10 03:05:18,873,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2015-03-10 03:05:18,9289,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2015-03-10 03:05:18,9091,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2015-03-10 03:05:18,3250,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2015-03-10 03:05:18,1367,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2015-03-10 03:05:18,3151,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2015-03-10 03:05:18,7507,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2015-03-10 03:05:18,7606,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2015-03-10 03:05:18,3743,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2015-03-10 03:05:18,3843,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2015-03-10 03:05:18,8002,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2015-03-10 03:05:18,3052,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2015-03-10 03:05:18,1269,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2015-03-10 03:05:18,81,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2015-03-10 03:05:18,7804,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2015-03-10 03:05:18,8101,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2015-03-10 03:05:18,7903,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2015-03-10 03:05:18,3448,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2015-03-10 03:05:18,7309,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2015-03-10 03:05:18,279,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2015-03-10 03:05:18,4140,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2015-03-10 03:05:18,3349,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2015-03-15 18:30:06,4975,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2015-03-15 18:30:06,9234,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2015-03-15 18:30:06,5173,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2015-03-15 18:30:06,7650,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2015-03-15 18:30:06,3688,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2015-03-15 18:30:06,2501,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2015-03-15 18:30:06,8343,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2015-03-15 18:30:06,2105,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2015-03-15 18:30:06,9630,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2015-03-15 18:30:06,8739,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2015-03-15 18:30:06,6462,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2015-03-15 18:30:06,5074,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2015-03-15 18:30:06,25,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2015-03-15 18:30:06,223,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2015-03-15 18:30:06,5967,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2015-03-15 18:30:06,9530,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2015-03-15 18:30:06,8541,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2015-03-15 18:30:06,9135,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2015-03-15 18:30:06,3787,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2015-03-15 18:30:06,9828,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2015-03-15 18:30:06,6561,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2015-03-15 18:30:06,322,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2015-03-15 18:30:06,5769,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2015-03-15 18:30:06,3293,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2015-03-15 18:30:06,6066,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2015-03-15 18:30:06,5570,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2015-03-15 18:30:06,2006,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2015-03-15 18:30:06,915,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2015-03-15 18:30:06,520,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2015-03-15 18:30:06,8442,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2015-03-15 18:30:06,7947,"(0.596078431372549, 0.6, 0.6039215686274509)"
2015-03-15 18:30:06,3590,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2015-03-15 18:30:06,1213,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2015-03-15 18:30:06,6165,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2015-03-15 18:30:06,5471,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2015-03-15 18:30:06,2303,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2015-03-15 18:30:06,7749,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2015-03-15 18:30:06,1311,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2015-03-15 18:30:06,5670,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2015-03-15 18:30:06,619,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2015-03-15 18:30:06,8640,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2015-03-15 18:30:06,7551,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2015-03-15 18:30:06,1113,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2015-03-15 18:30:06,6264,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2015-03-15 18:30:06,5372,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2015-03-15 18:30:06,3491,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2015-03-15 18:30:06,2204,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2015-03-15 18:30:06,7848,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2015-03-15 18:30:06,3392,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2015-03-15 18:30:06,5273,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2015-03-15 18:30:06,1907,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2015-03-15 18:30:06,2402,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2015-03-15 18:30:06,6363,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2015-03-15 18:30:06,4183,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2015-03-15 18:30:06,1807,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2015-03-15 18:30:06,2600,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2015-03-15 18:30:06,8046,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2015-03-15 18:30:06,421,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2015-03-15 18:30:06,6858,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2015-03-15 18:30:06,7452,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2015-03-15 18:30:06,4580,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2015-03-15 18:30:06,9333,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2015-03-15 18:30:06,3095,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2015-03-15 18:30:06,2798,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2015-03-15 18:30:06,6957,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2015-03-15 18:30:06,9432,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2015-03-15 18:30:06,4480,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2015-03-15 18:30:06,8937,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2015-03-15 18:30:06,817,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2015-03-15 18:30:06,1609,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2015-03-15 18:30:06,7353,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2015-03-15 18:30:06,7056,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2015-03-15 18:30:06,4381,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2015-03-15 18:30:06,2897,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2015-03-15 18:30:06,4084,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2015-03-15 18:30:06,9036,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2015-03-15 18:30:06,8145,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2015-03-15 18:30:06,4282,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2015-03-15 18:30:06,7155,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2015-03-15 18:30:06,1509,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2015-03-15 18:30:06,2996,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2015-03-15 18:30:06,124,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2015-03-15 18:30:06,7254,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2015-03-15 18:30:06,4679,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2015-03-15 18:30:06,718,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2015-03-15 18:30:06,3985,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2015-03-15 18:30:06,5868,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2015-03-15 18:30:06,2699,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2015-03-15 18:30:06,4877,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2015-03-15 18:30:06,3886,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2015-03-15 18:30:06,1411,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2015-03-15 18:30:06,6660,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2015-03-15 18:30:06,4778,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2015-03-15 18:30:06,6759,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2015-03-15 18:30:06,8838,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2015-03-15 18:30:06,1014,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2015-03-15 18:30:06,3194,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2015-03-15 18:30:06,9729,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2015-03-15 18:30:06,1707,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2015-03-15 18:30:06,8244,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2015-06-01 09:23:54,771,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2015-06-01 09:23:54,5623,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2015-06-01 09:23:54,5028,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2015-06-01 09:23:54,3049,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2015-06-01 09:23:54,1068,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2015-06-01 09:23:54,3544,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
